id;cadastrado_em;modificado_em;excluido;nome;instituicao_id;ativo;bairro;cep;cidade;codigo_host;codigo_host_igreja;complemento;data_abertura;ddd;email;endereco;host_dirigente;numero;pais;site;telefone;uf;data_extincao
988;2017-10-03 03:31:45.516053+00;2017-10-03 03:31:45.567234+00;false;Gustavo da Silva  Gomes;2674;true;Rua das Flores;69800-00;HUMAITA;\0;\0;;03/10/2017;97;;Rua das Flores;Pr. Alexandre Simas Sant'ana;2155;BR;;984025202;AM;\0
989;2017-10-03 03:39:29.449163+00;2017-10-03 03:39:29.505814+00;false;Raniele Dias das Neves;2674;true;Divino Pranto;69800-00;Rua Padre Luiz Bernado;\0;\0;;03/10/2017;97;;Rua Padre Luiz Bernanrdo;Pr. Alexandre Simas Sant'ana;3088;BR;;984019816;AM;\0
990;2017-10-03 03:44:36.369342+00;2017-10-03 03:44:36.411648+00;false;Marcus  Vinnicius da Conceição cardoso;2674;true;Nova Humaitá;69800-00;HUMAITA;\0;\0;;03/10/2017;97;;Rua São Vincent;Pr. Alexandre Simas Sant'ana;1588;BR;;981047192;AM;\0
991;2017-10-03 03:50:13.858037+00;2017-10-03 03:50:13.91458+00;false;Alberto Barbosa Rebelo;2674;true;São Domingo Sávio;69800000;HUMAITA;\0;\0;;03/10/2017;97;;Rua Portobrás;Pr. Alexandre Simas Sant'ana;55;BR;;981845540;AM;\0
992;2017-10-03 03:55:05.272447+00;2017-10-03 03:55:05.314408+00;false;Ivo Marins de Paula Neto;2674;true;Rua Rio Madeira;69800-00;HUMAITA;\0;\0;;03/10/2017;97;;Rua Rio Madeira;Pr. Alexandre Simas Sant'ana;2833;BR;;981159222;AM;\0
993;2017-10-03 03:58:53.057657+00;2017-10-03 03:58:53.119782+00;false;Nelson  de Souza  Chíxaro;2674;true;Centro;69800-00;HUMAITA;\0;\0;;03/10/2017;97;;Rua  Marechal Deodoro;Pr. Alexandre Simas Sant'ana;;BR;;981802242;AM;\0
994;2017-10-03 04:00:37.383993+00;2017-10-03 04:00:37.436687+00;false;Arthur Henrique Schefer Meier;2674;true;São Pedro;69800-00;HUMAITA;\0;\0;;03/10/2017;97;;Rua Nicolau Germano;Pr. Alexandre Simas Sant'ana;1376;BR;;981150737;AM;\0
995;2017-10-03 04:45:55.139493+00;2017-10-03 04:45:55.203837+00;false;Eliane costa Rebelo;2674;true;São Domingos Sávio;69800000;Humaita;\0;\0;Casa  11;03/10/2017;97;;Rua Portobras;Pr. Alexandre Simas Sant'Ana;55;BR;;99194 008;AM;\0
996;2017-10-03 04:54:46.405792+00;2017-10-03 04:54:46.446537+00;false;Karen Caroline da Silva Miranda;2674;true;Novo centenário;69800000;Humaita;\0;\0;;03/10/2017;97;;Rua 51;Pr. Alexandre Simas Sant'Ana;;BR;;984086984;AM;\0
997;2017-10-03 05:02:34.860349+00;2017-10-03 05:02:34.892003+00;false;Isabella guerreira guerreira e Paula;2674;true;S. Pedro;69800000;Humaita;\0;\0;Casa;03/10/2017;97;;Rua Rio Madeira;Pr. Alexandre Simas Sant'Ana;2833;BR;;981134001;AM;\0
998;2017-10-03 05:12:38.2852+00;2017-10-03 05:12:38.360284+00;false;Ivanil pereira Barreto;2674;true;São Pedro;69800000;Humaita;\0;\0;;03/10/2017;97;;R. Pe. José Maria pena;Pr. Alexandre Simas Sant'Ana;1409;BR;;981227250;AM;\0
999;2017-10-03 05:24:12.389214+00;2017-10-03 05:24:12.436099+00;false;EVanilda Ribeiro Soares;2674;true;Divino pranto;69800000;Humaita;\0;\0;;03/10/2017;97;;Rua professora José fina;Pr. Alexandre;166;BR;;981154186;AM;\0
1000;2017-10-03 05:30:40.9215+00;2017-10-03 05:30:40.982912+00;false;Alexia Gabrielly costa dos Santos;2674;true;S. Domingo Sávio;69800000;Humaita;\0;\0;Casa 11;03/10/2017;97;;Rua Portobrás;Pr. Alexandre Simas Sant'Ana;55;BR;;;AM;\0
1001;2017-10-03 06:11:17.804212+00;2017-10-03 06:11:17.841074+00;false;Mário anatalio ferraz de almeida;2674;true;São Pedro;69800000;Humaita;\0;\0;;03/10/2017;97;;Rua Nicolau germano;Pr. Alexandre Simas Sant'Ana;1575;BR;;981181298;AM;\0
1002;2017-10-03 06:25:11.349797+00;2017-10-03 06:25:11.4089+00;false;Cristiano dos Santos buenos;2674;true;Ñ. Humaita;69800000;Humaita;\0;\0;Casa;03/10/2017;97;;São Sebastião;Pr. Alexandre Simas Sant'Ana;1550;BR;;981188576;AM;\0
1005;2017-10-07 00:31:18.467749+00;2017-10-07 00:46:17.725596+00;false;Renato Freire da Silva;2339;false;;;Itaocara;\0;\0;;01/04/2017;22;;Itaocara;Renato Freire da Silva;;BR;;3861-3589;RJ;\0
1008;2017-10-10 02:39:46.269491+00;2017-10-10 02:46:35.828426+00;false;EDMAR;2325;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1009;2017-10-20 16:30:46.939357+00;2017-10-20 16:32:14.260107+00;false;Ruana Barbosa do Nascimento;1956;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1011;2017-10-28 00:00:01.810089+00;2021-11-01 02:27:12.191534+00;false;ALANY THAIS DE MOURA PEREIRA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1012;2017-10-28 00:00:33.925535+00;2021-11-01 02:27:50.237559+00;false;ALESSANDRA COSTA DE OLIVEIRA SILVA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1014;2017-10-28 00:01:26.01825+00;2021-11-01 02:28:25.158627+00;false;ANA CAROLINE CORDEIRO DANTAS;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1015;2017-10-28 00:01:58.12774+00;2021-11-01 02:28:39.812304+00;false;BRUNO GUILHERME MOURA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1016;2017-10-28 00:03:48.696672+00;2021-11-01 02:29:04.074184+00;false;JOSE FRANCISCO DA SILVA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1017;2017-10-28 00:04:11.107853+00;2021-11-01 02:29:22.651764+00;false;João Paulo Primeiro de Dantas;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1018;2017-10-28 00:05:02.111635+00;2021-11-01 02:29:40.890758+00;false;JULIANO  COSTA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1019;2017-10-28 00:05:44.155122+00;2021-11-01 02:30:06.704118+00;false;LEONARDO DA SILVA DANTAS;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1020;2017-10-28 00:06:10.836556+00;2021-11-01 02:30:23.501603+00;false;LUCINEIDE NUNES DE ARAUJO ALBUQUERQUE;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1032;2017-10-28 00:12:09.773079+00;2021-11-01 02:30:40.875678+00;false;TAMARA TAMIRES MELO SILVA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1021;2017-10-28 00:06:29.90286+00;2021-11-01 02:31:03.145026+00;false;Luisa Leão Dantas;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1022;2017-10-28 00:07:04.413378+00;2021-11-01 02:31:24.550641+00;false;Maria Aldaires Dantas da silva;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1023;2017-10-28 00:07:28.076919+00;2021-11-01 02:31:43.40785+00;false;Maria Hilsa Cordeiro de Pontes;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1024;2017-10-28 00:07:52.811729+00;2021-11-01 02:32:11.003422+00;false;MARIA JOSÉ LIMA DE MELO;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1025;2017-10-28 00:08:25.432033+00;2021-11-01 02:32:25.834527+00;false;MONICA COSTA DE OLIVEIRA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1026;2017-10-28 00:08:57.598376+00;2021-11-01 02:32:40.697806+00;false;NILTON CANDIDO DE MELO;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1027;2017-10-28 00:09:26.272666+00;2021-11-01 02:33:43.610613+00;false;RAISSA CAROLINA CAMARA MARTINS;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1028;2017-10-28 00:09:49.062499+00;2021-11-01 02:34:00.364502+00;false;RENATO LIMA  DE MELO;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1029;2017-10-28 00:10:11.546235+00;2021-11-01 02:34:16.332744+00;false;Sofia Barros Silva;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1030;2017-10-28 00:10:37.597372+00;2021-11-01 02:34:32.924858+00;false;EMMANULLE  MELINA BARBOSA DE SOUZA MARINHO;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1031;2017-10-28 00:11:21.620952+00;2021-11-01 02:34:51.576632+00;false;SONEIDE GUILHERME DE MEDEIROS;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1033;2017-10-28 00:12:29.670325+00;2021-11-01 02:35:07.918672+00;false;GLEDSON VALE DA SILVA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1034;2017-10-28 01:39:42.884902+00;2021-11-01 02:35:24.622281+00;false;WASHINGTON LUIS FERREIRA DE ALBUQUERQUE;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1035;2017-10-28 01:40:08.491647+00;2021-11-01 02:35:42.570766+00;false;WELLINGTON  BRUNO DANTAS;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1036;2017-10-28 01:51:33.374334+00;2021-11-01 02:36:02.887212+00;false;Cristiano da Silva Araújo;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1039;2017-10-28 01:53:57.328858+00;2021-11-01 02:36:21.064397+00;false;Renato Barbosa da Silva;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1041;2017-10-28 01:55:54.100977+00;2021-11-01 02:36:53.826998+00;false;Maria da Conceição de Almeida Araújo;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1006;2017-10-07 00:38:23.238173+00;2020-09-06 12:56:50.993174+00;false;Geraldo vieira da silva;2222;false;Senador Camará;21843676;Rio de janeiro;\0;\0;;\0;21;vgeraldo2004@hotmail.com;Rua jope;Pr. Geraldo Vieira da Silva;24;BR;;24 027970;RJ;\0
612;2017-01-04 19:36:37.253564+00;2020-11-09 13:55:58.586833+00;false;Congregação bairro dos Guedes;2367;false;Guedes;12120000;Tremembé;796;573;;02/07/2011;12;imwtremembe@hotmail.com;Av. José Zaina;;260;BR;;36 723582;SP;\0
1010;2017-10-23 22:23:38.685148+00;2019-03-13 13:49:22.96171+00;false;CONGREGAÇÃO COLONIA SANTA IZABEL;2025;false;COLONIA SANTA IZABEL;;BETIM;\0;\0;;10/06/2017;31;;RUA- MIGUEL PEREIRA;MARCIA ALINE GONÇALVES QUESADO;312;BR;;98551267;MG;\0
812;2017-01-04 19:36:41.925932+00;2019-03-22 15:47:47.288345+00;false;Igreja Metodista Wesleyana - Congregação;2102;true;Centro;4520000;Jequié;1223;378;;27/06/2015;;;Rua Coronel Costa Brito;Joabe Santos Silva;497;BR;;;BA;\0
80;2017-01-04 19:36:25.705917+00;2019-03-28 11:11:47.089164+00;false;Vila Santa Cruz;2002;true;Santa cruz da Serra;25240265;Duque de Caxias;255;216;;\0;;;Rua Pastor Silvio Lopes;Aspirante Marcello de Oliveira Salgado.;41;BR;;;RJ;\0
836;2017-01-10 10:20:59.999536+00;2017-11-10 12:14:39.774833+00;false;MORUMBI;2411;true;Morumbi;38407303;Uberlândia;\0;\0;;30/11/2001;;;Rua Engenho;Pr. Vilson Coutinho Silveira;185;BR;;;MG;\0
1062;2017-11-11 20:36:35.345233+00;2020-11-09 15:24:01.139213+00;false;Santa Amélia;2271;true;Santa Amélia;;Belford Roxo;\0;\0;;\0;;;;Asp. Elison Ferreira JR;;BR;;;RJ;\0
149;2017-01-04 19:36:27.160823+00;2021-01-18 16:25:18.964484+00;false;S Pereira;2060;false;Santa Mônica;38408278;Uberlândia;110;400;;01/11/1982;34;secretaria@imwudi.com.br;Rua Jerônima Lucas Barros;Pr. Joelder Marques Santana;1240;BR;;32127089;MG;01/01/2021
1061;2017-10-28 02:10:34.24616+00;2021-11-01 02:23:57.194001+00;false;KAUN XAVIER DE MELO;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1060;2017-10-28 02:09:39.279822+00;2021-11-01 02:33:02.523872+00;false;WESLEY CAVALCANTE DE CARVALHO;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1059;2017-10-28 02:08:54.431987+00;2021-11-01 02:33:24.627194+00;false;WALDEMAR DA SILVA XAVIER;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1042;2017-10-28 01:56:59.924216+00;2021-11-01 02:37:15.922111+00;false;Maria de Lourdes Jacinto Pereira;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1043;2017-10-28 01:57:46.787321+00;2021-11-01 02:37:38.236676+00;false;Dalvaci Lima Silva Dantas;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1044;2017-10-28 01:58:32.712708+00;2021-11-01 02:37:54.109563+00;false;Regio da Silva Pereira;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1050;2017-10-28 02:03:51.370161+00;2021-11-01 02:38:10.404322+00;false;GIRLEIDE MARIA DE CARVALHO CAVALCANTE;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1051;2017-10-28 02:04:13.553873+00;2021-11-01 02:38:26.168608+00;false;EDINALDO LIMA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1052;2017-10-28 02:04:43.967987+00;2021-11-01 02:39:22.015011+00;false;FRANCISCO EDILSON DA SILVA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1053;2017-10-28 02:05:16.519723+00;2021-11-01 02:39:35.209668+00;false;VANESSA COSTA DE OLIVEIRA LIMA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1054;2017-10-28 02:05:46.987122+00;2021-11-01 02:39:48.455591+00;false;CATARINA SIMPLICIO BARROS SILVA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1055;2017-10-28 02:06:27.232549+00;2021-11-01 02:40:02.681694+00;false;ALESSA ARAUJO GOMES DA SILVA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1056;2017-10-28 02:07:02.559472+00;2021-11-01 02:40:24.247653+00;false;ALIADNE ARAUJO GOMES DA SILVA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1058;2017-10-28 02:08:31.318557+00;2021-11-01 02:41:20.361468+00;false;WILLAMY CAVALCANTE;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1108;2018-01-12 00:51:24.287907+00;2018-01-12 00:51:24.394509+00;false;POUSO ALEGRE;2050;true;MORUMBI 2;;POUSO ALEGRE;\0;\0;CASA;21/10/2017;;;RUA BENEDICTO MIGUEL DA COSTA;PB. HERMÂNIO VELOSO;150;BR;;;MG;\0
1109;2018-01-13 00:55:16.466752+00;2018-01-13 00:55:16.577472+00;false;Congregação Numero Dois;1;true;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
970;2017-10-03 02:45:30.874756+00;2018-01-15 02:27:38.321823+00;false;Maria Antonia Schefer;2674;true;São Pedro;69800000;HUMAITA;\0;\0;;02/10/2017;97;;Rua Padre José Maria Pena;Pr. Alexandre Simas Sant'ana;1399;BR;;981223792;AM;\0
688;2017-01-04 19:36:38.758706+00;2018-02-16 19:44:05.37545+00;false;Praia do Riacho;2075;false;Ipiranga;29200000;Guarapari;1022;359;;10/05/2014;27;imwpraiadoriacho@gmail.com;Rua Florindo Paganini;Pr. Jonathan Maia da Paixão Aguiar;39;BR;https://www.facebook.com/imwpdr/;32617323;ES;01/01/2018
1120;2018-02-17 22:17:27.824871+00;2018-02-17 22:17:27.880371+00;false;Bramiw 2;2310;true;Jardim  Anhanga;25000.00;Duque de Caxias;\0;\0;QD 34;14/10/2017;;;Rua M;Aspirante  Alexsandro Lima;Lt 29;BR;;;RJ;\0
1124;2018-03-10 12:52:42.041796+00;2018-03-10 12:52:42.096652+00;false;CGR Nova Guarapari;2757;true;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1126;2018-03-13 21:49:37.421483+00;2018-06-27 18:32:18.372046+00;false;CGR Mantenópolis;2531;true;Bela Vista;29777000;Mantenópolis;\0;\0;;\0;;;Rua São Geraldo;Presb Jaconias Bandeira de Assis;55;BR;;;ES;\0
1106;2018-01-08 21:06:40.155791+00;2018-10-20 13:58:33.263914+00;false;"ASPIRANTE ; RONALDO";2278;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1129;2018-03-29 16:52:55.125434+00;2018-04-06 15:37:34.335256+00;false;IGREJA METODISTA WESLEYANA - Congregação em Pedro Régis/PB;2298;true;Tabuleiro;;Pedro Régis;\0;\0;;27/01/2018;;pastorramosfilho@gmail.com;Rua João Gomes;Pastor Severino dos Ramos Rêgo Filho;S/ N;BR;;;PB;\0
300;2017-01-04 19:36:30.946617+00;2019-03-07 20:42:04.404156+00;false;PERÓ;1987;true;PERÓ;28900000;CABO FRIO;316;193;;01/01/2005;;;RUA DAS ORQUÍDEAS;Missionária      Maria Nilda Linhares;S/N°;BR;;;RJ;\0
819;2017-01-04 19:36:42.105754+00;2020-02-09 05:48:16.450656+00;false;Vila Maranhão;2304;false;Vila Maranhão;;São Luís;1241;205;Conjunto J;01/11/2016;98;pr.williansantos@yahoo.com.br;Rua 5 Casa 5;;;BR;;99 874138;MA;\0
288;2017-01-04 19:36:30.698843+00;2022-03-25 19:33:05.761921+00;false;Pedro Avelino;1992;false;São Geraldo;59530000;Pedro Avelino;304;199;Prédio;28/03/2009;84;francisco-carlossilva@hotmail.com;Pça São Geraldo;Pb. Francisco Fábio Xavier de Brito;20;BR;;35 342461;RN;\0
1113;2018-01-25 13:12:04.499997+00;2022-06-25 13:52:50.056102+00;false;CONGREGAÇÃO ILHA BELA;2149;false;BARRA VELHA;11630000;ILHA BELA;\0;\0;;11/04/2017;12;imwsaosebastiaoimw@gmail.com;AV. MINAS GERAIS;PR MARCOS NOVAES E PR SODRÉ;225;BR;;99 728760;SP;\0
238;2017-01-04 19:36:29.62547+00;2019-03-26 13:47:40.620255+00;false;Tinguí;1924;true;Campo Grande;23076340;Rio de Janeiro;227;119;Bairro Mac;\0;21;;Rua Mariflor,;Marcos Barbosa;7;BR;;;RJ;\0
1111;2018-01-23 03:56:13.04861+00;2020-06-23 04:51:14.078014+00;false;Montanhês;1893;false;Montanhês;69921542;Rio Branco;\0;\0;;01/11/2017;68;;RUA PLÁCIDO DE CASTRO;Pb José Francisco  Souza da Silva;;BR;;;AC;\0
391;2017-01-04 19:36:32.789907+00;2020-09-02 23:09:04.305799+00;false;Mirante da Serra;2344;true;2;;Mirante da Serra;453;706;PROJETO EM ANDAMENTO;09/09/2019;69;;RUA CASTELO BRANCO;PR AGNALDO LUIZ;3380;BR;;;RO;\0
63;2017-01-04 19:36:25.29563+00;2021-05-26 15:08:41.021341+00;false;Partido;1891;false;Partido / Suruí;25925000;Magé;3;134;;23/05/2005;;pr.imwsurui@hotmail.com;Rua Vanda;Pastor Natanael Lima;270;BR;;;RJ;\0
348;2017-01-04 19:36:31.924057+00;2021-06-18 17:45:19.096768+00;false;Estrada do Alecrim;2276;true;Porto do Carro;28940000;São Pedro da Aldeia;388;34;;12/11/1994;;;Estrada do Alecrim;Presbítero Jorge Luís da Silva;;BR;;;RJ;\0
1103;2017-12-28 19:09:12.399306+00;2021-07-15 19:40:09.620014+00;false;LINHARES;2533;false;LAGOA DO MEIO;;LINHARES;\0;\0;;28/12/2017;;;RUA GUAJAJARAS;PASTOR LOURIVAL;88;BR;;;ES;01/01/2019
1119;2018-02-10 14:52:23.793704+00;2021-07-21 00:59:40.784597+00;false;Igreja Metodista Wesleyana em Eldorado -  Diadema;2662;false;Eldorado;9972110;Diadema;\0;\0;;03/02/2018;;;Rua arabaiana;;96;BR;;;SP;\0
1063;2017-11-14 01:12:40.155998+00;2021-10-26 12:20:38.429546+00;false;CONGREGAÇÃO PENEDO;2735;false;;;;\0;\0;;\0;;;;;;BR;;;RJ;\0
1123;2018-03-09 15:28:36.418222+00;2021-09-30 14:24:09.032125+00;false;IMW - Rey de Reyes;2685;true;21 de Enero;;Santa Cruz de la Sierra;\0;\0;;11/06/2017;;;Av. Unión;Rev. Fernando Nery Soares;12;BO;;;EX;\0
570;2017-01-04 19:36:36.365744+00;2019-04-11 12:51:03.790087+00;false;CGR São Caetano;2103;false;São Caetano;45600000;Itabuna;723;392;;14/01/2011;;;Rua Olivia Torres;Pr. Valdemir Alves Barreto Júnior;321;BR;;;BA;\0
1110;2018-01-15 19:40:28.584748+00;2019-04-16 14:53:38.400388+00;false;CGR Tucano;2126;false;Centro;48790000;Tucano;\0;\0;;15/01/2018;75;dalileia.vilela@hotmail.com;Praça Duque de Caxias;Pr. Alexandre Martins;67;BR;;992023998;BA;\0
1128;2018-03-14 18:08:39.94826+00;2018-03-14 20:03:37.836324+00;false;IGREJA METODISTA WESLEYANA;2113;true;Parque Residencial Nova Fronteira;77405040;Gurupi;\0;\0;quadra 121;17/03/2018;63;pastor-julioc@hotmail.com;Rua 44a lote 22;Pr. Júlio César Gonçalves;680;BR;;984668103;TO;\0
1107;2018-01-10 16:02:23.038635+00;2018-04-20 21:07:11.346172+00;false;Vila Ariri;2304;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1137;2018-05-02 19:13:16.953506+00;2018-05-02 19:20:42.936517+00;false;Gerlane Cruz da Costa;2508;true;;69190-00;Maues;\0;\0;;02/05/2018;92;;;;;BR;;;AM;\0
1138;2018-05-07 13:47:05.444432+00;2018-05-07 13:48:59.712654+00;false;Edson Antônio da Silva;2279;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
142;2017-01-04 19:36:27.02366+00;2018-05-17 14:38:06.92299+00;false;Cascatinha;1963;false;Cascatinha;;Petrópolis;261;165;;\0;;;;;;BR;;;RJ;\0
1135;2018-04-27 14:54:30.751682+00;2018-09-14 14:15:40.952893+00;false;Frente Missionária Vila Ariri;2304;false;Vila Ariri;;São Luís;\0;\0;;13/07/2016;;;;Pr. Willian Santos;;BR;;;MA;\0
194;2017-01-04 19:36:28.134243+00;2018-06-23 15:04:30.534025+00;false;BARRO BRANCO;2310;false;Barro Branco;;DUQUE DE CAXIAS;174;86;LOJA   QD;10/04/2003;;;Av.Pedro Alvares Cabral;ASP. Luciano;LT37;BR;;;RJ;\0
1122;2018-03-01 18:44:10.074787+00;2018-11-09 22:44:25.842012+00;false;IGREJA METODISTA WESLEYANA;2113;false;centro;77493000;Lagoa da Confusão;\0;\0;;23/09/2017;63;;;Junior;;BR;;;TO;\0
749;2017-01-04 19:36:40.13412+00;2018-06-20 00:17:01.047947+00;false;IGREJA MEODISTA WESLEYANA  DA VILA DO ARARAS;2556;false;CENTRO;76857000;NOVA MAMORÉ;1077;100;VILA DO AR;\0;;;BR  425   M 46;Pr. junior;;BR;;;RO;\0
221;2017-01-04 19:36:29.000079+00;2022-09-30 15:24:59.754874+00;false;Bataillard;1936;true;Bataillard;26675160;PETROPOLIS;208;132;;05/05/2005;24;;Rua Bataillard  lote 21;Presbítero - Fernando Araujo;4;BR;;22 447992;RJ;\0
1105;2018-01-06 13:38:22.222134+00;2023-05-02 21:07:45.183625+00;false;Cavalcante;1960;true;cavalcante;21370650;rio de janeiro;\0;\0;;06/01/2018;;;jandaia;Pastor Enoque Nunes Lopes;11;BR;;;RJ;\0
1131;2018-04-07 00:09:11.078424+00;2023-10-05 14:49:08.258176+00;false;CGR Marcílio de Noronha;2416;false;;;;\0;\0;;15/12/2017;;;;;;\0;;;ES;11/12/2022
890;2017-02-21 18:53:05.834146+00;2018-07-12 12:24:03.850541+00;false;Bom Jesus do Norte;2086;true;São Sebastião;29460000;Bom Jesus do Norte;\0;\0;;06/06/2006;28;jtdjunior@hotmail.com;Rua: Pedro Casimiro de Campos;Pastor Jairo Teixeira Dias Júnior;454;BR;;999302410;ES;\0
1145;2018-06-22 20:05:48.340205+00;2018-06-24 01:45:46.939262+00;false;Nilson Ricardo Paulino dos Santos;2560;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1148;2018-06-27 19:44:47.773174+00;2018-06-27 19:44:47.800917+00;false;Parque das Missões;1952;true;Parque das Missões;25086566;Rio de Janeiro;\0;\0;Esquina com Rua Hum;18/03/2018;;pauloserafim.lima@gmail.com;Rua Dezesseis;Presbitero Admilson;B7;BR;;;RJ;\0
1127;2018-03-13 21:49:47.317357+00;2018-06-27 18:29:31.195538+00;false;CGR Barra de São Francisco;2531;true;Irmãos Fernandes;29800000;Mantenópolis;\0;\0;;\0;;;Rua Prefeito Antonio Vale;Irmã Vanderly Goutara;288;BR;;;ES;\0
1147;2018-06-27 19:16:40.784915+00;2018-10-06 18:58:53.113001+00;false;CGR BARRA DE SÃO FRANCISCO;2682;false;Irmãos Fernandes;29800000;BARRA DE SÃO FRANCISCO;\0;\0;;\0;;;Rua Prefeito Antonio Vale;Irmã Vanderly Goutara;288;BR;;;ES;\0
1143;2018-05-30 02:28:17.273604+00;2018-11-09 22:44:01.770259+00;false;IGREJA METODISTA WESLEYANA NOVA FRONTEIRA;2113;false;Parque Residencial Nova Fronteira;;Gurupi;\0;\0;;17/03/2018;63;pastor-julioc@hotmail.com;Rua 44a;;;BR;;;TO;\0
321;2017-01-04 19:36:31.372243+00;2019-01-23 12:01:41.224425+00;false;PEDREIRA;1941;true;VILA RICA TRÊS POÇOS;;VOLTA REDONDA;345;139;;04/07/2009;24;;RUA: FRANCISCO DELGADO;PASTOR ROBSON DOMINGOS;80;BR;;988074405;RJ;\0
1150;2018-07-05 13:44:30.12415+00;2018-07-05 13:44:30.152216+00;false;Pinda Centro;2148;true;;;Pindamonhagaba;\0;\0;;\0;;;;Pr. Douglas Henrique da Silva;;BR;;;SP;\0
287;2017-01-04 19:36:30.678579+00;2018-07-10 02:34:59.24479+00;false;Afonso Bezerra;1992;false;Nova Descoberta;59510000;Afonso Bezerra;303;199;Prédio;21/08/1998;84;raimundo.paiv@hotmail.com;Rua Floriano Paulino Pinheiro;Pr.  Raimundo dos Santos Paiva;295;BR;;996028376;RN;\0
382;2017-01-04 19:36:32.61054+00;2019-02-25 18:40:46.930333+00;false;Extensão Serramar;2278;true;Extensão Serramar;não;Rio das Ostras;1200;88;Templo;05/11/2012;;;Rua C;Pastor : Sergio Bento Pinheiro;s/n;BR;;;RJ;\0
534;2017-01-04 19:36:35.637143+00;2019-02-27 16:19:39.186179+00;false;CGR Califórnia;2103;false;Califórnia;45600000;Itabuna;661;392;xxxxxxxxx;01/03/2010;;;Rua da Glória;Pr. Edevaldo;555;BR;;;BA;01/01/2019
1133;2018-04-27 10:32:58.757938+00;2019-03-01 11:37:32.2095+00;false;IMW VILA ESPERANCA;2734;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1134;2018-04-27 10:33:25.738914+00;2019-03-01 11:37:51.940651+00;false;IMW VILA ODETE;2734;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
1130;2018-04-06 23:53:52.667392+00;2020-02-06 20:35:50.912987+00;false;CGR Feu Rosa;2412;true;;;;\0;\0;;15/12/2017;;;;LUIS ALBERTO DA SILVA LIMA;;\0;;;ES;\0
