id;cadastrado_em;modificado_em;nome;tipo_instituicao_id;instituicao_pai_id;excluido;codigo_host;ativo;bairro;caw;cep;cidade;cnpj;complemento;data_abertura;ddd;email;endereco;inss;nome_fantasia;numero;pais;site;telefone;uf;pastor;tesoureiro
2153;2016-11-11 19:02:53.862704+00;2018-10-17 11:42:14.536298+00;IMW São Brás;1;1853;false;515;true;Vila Claudia - São Brás;false;82015500;Curitiba;1,39912E+13;;30/11/2005;41;imwcuritiba@gmail.com;Rua Antônio Portela;false;;142;BR;;996757986;PR;;
2287;2016-11-11 19:02:58.142653+00;2016-11-11 19:21:12.993706+00;IMW São Brás de Alporteu;1;1813;false;786;true;;false;;;;;\0;;;;false;\0;;PT;;;;\0;\0
2245;2016-11-11 19:02:56.795764+00;2023-06-02 01:58:22.981238+00;IMW São Cristóvão;1;1758;false;83;true;Guarani;false;28901020;Cabo Frio;1,38364E+13;;\0;22;;Rua Governador Valadares;false;\0;70;BR;;30533115;RJ;Eliezer de Souza Rodrigues;João Pedro Brito
2045;2016-11-11 19:02:50.26319+00;2023-01-29 11:03:31.389562+00;IMW São Cristóvão;1;1786;false;327;true;São Cristóvão;false;35050180;Governador Valadares;1,41896E+13;Prédio;\0;33;imwgoval@hotmail.com;Rua Padre Antônio Vieira;false;;67;BR;;32 728807;MG;;
2815;2020-12-08 20:56:08.766396+00;2021-09-08 19:10:26.080485+00;IMW São Fidelis - Frente Missionária;1;1779;false;\0;true;;false;;;;;\0;;;;false;;;;;;;;
2663;2016-11-11 19:03:10.571262+00;2017-08-15 16:13:03.396048+00;IMW São Francisco;1;1780;false;1140;true;São Francisco;false;55006160;Caruaru;;;08/12/2014;81;prmurilojr@yahoo.com.br;Rua Marques do Paraná;false;\0;125;BR;;85061244;PE;;
2473;2016-11-11 19:03:04.275974+00;2019-08-16 19:48:08.560167+00;IMW São Francisco;1;2806;false;376;true;São Francisco;false;;Porto Velho;1,37263E+13;;\0;69;wesleyanasaofrancisco@gmail.com;RUA UNIÃO;false;;1937;BR;;;RO;;
2380;2016-11-11 19:03:01.200419+00;2021-02-10 23:33:20.070664+00;IMW São Francisco do Guaporé;1;1804;false;700;true;Cidade Alta;false;76935000;São Francisco do Guaporé;1,37263E+13;;01/11/2008;69;igrejametodistaw_sfg@hotmail.com;Rua Princesa Isabel;false;;s/n;BR;;84157349;RO;RONALDO DE SOUSA LIMA;HEVELLIN BARDELLA MARTINS
2683;2016-11-11 19:03:11.322867+00;2017-01-27 21:03:58.590267+00;IMW São Gabriel;1;22;false;1163;true;São Sebastião;false;83407090;Colombo;;;31/12/1969;41;pr.balmant@yahoo.com.br;Rua Mário Muller;false;;195;BR;;96930024;PR;\0;\0
2487;2016-11-11 19:03:04.734202+00;2023-01-30 16:40:50.365802+00;IMW São Geraldo;1;1849;false;451;true;CENTRO;false;36530000;SÃO GERALDO;;;\0;32;;RUA JOÃO TORRENT GILBERT;false;Marcio Baesso;81;BR;;;MG;Marcio Baesso;Rafaela Aparecida de Assis Fonseca
2246;2016-11-11 19:02:56.82548+00;2016-12-13 00:10:57.487469+00;IMW São Joaquim - era Distrito de Itaperuna;1;13;false;69;true;;false;28100000;Cardoso Moreira;3,43539E+13;;\0;;;Estrada de São Joaquim;false;;;BR;;;RJ;\0;\0
2086;2016-11-11 19:02:51.588892+00;2023-01-26 23:34:19.946992+00;IMW São José do Calçado;1;1783;false;364;true;Centro;false;29470000;São José do Calçado;1,41896E+13;;\0;28;pr.godoy@hotmail.com;Rua Francisco Teixeira;false;;345;BR;;;ES;Jairo Teixeira Dias Júnior;Marcelo de Oliveira Felix
2640;2016-11-11 19:03:09.804679+00;2023-10-02 17:49:44.910934+00;IMW São José do Rio Preto;1;1823;false;1148;true;Parque Quinta das Paineiras;false;15080390;São José do Rio Preto;;;14/02/1991;;imw.sjrp1@hotmail.com;Rua Dr. Amílton César Zocal;false;\0;155;BR;www.imwriopreto.com.br;;SP;HEITOR TAVARES DOS SANTOS- PASTOR;GILSON CARLOS DE CASTRO - TESOUREIRO
2777;2019-01-21 18:40:39.537788+00;2020-11-25 20:26:00.429735+00;IMW São José do Seridó;1;2724;false;\0;true;Centro;false;;São Jsé do Seridó;;;\0;84;;;false;;;;;88 986457;RN;;
2179;2016-11-11 19:02:54.70811+00;2017-08-26 01:41:14.185355+00;IMW São José dos Campos;1;1794;false;506;true;Jardim Vale do Sol;false;11238000;São José dos Campos;1,38237E+13;;\0;12;eu@decidi.com.br;Av. Feira da Santana;false;\0;331;BR;www.decidi.com.br;39379805;SP;;
2463;2016-11-11 19:03:03.982289+00;2022-05-03 14:39:22.247516+00;IMW São José dos Pinhais;1;1852;false;801;true;Centro;false;83005360;São José dos Pinhais;1,39912E+13;;03/10/2010;41;samuelcoelho@globo.com;Rua Tenente Djalma Dutra;false;;401;BR;;30 585775;PR;Pr. Sebastiao Guimaraes;Dc. Caio Fluminhan
2181;2016-11-11 19:02:54.767108+00;2017-09-18 23:32:58.831262+00;IMW São João;1;2692;false;262;true;São João;false;25580000;Sapucaia;1,38364E+13;;13/12/2009;24;imwemsj@yahoo.com.br;Rua Oswaldo Melgaço;false;;42;BR;;22712260;RJ;;
2048;2016-11-11 19:02:50.369504+00;2022-03-03 17:48:12.102019+00;IMW São João Del Rey;1;1788;false;330;true;Bairro Lenheiro;false;36309412;0;1,41896E+13;;\0;32;prrogerio.alex@hotmail.com;Rua José Rodrigues de Souza;false;;4;BR;;33 734379;MG;rogerio;rafael
2477;2016-11-11 19:03:04.400449+00;2023-04-10 10:53:19.378886+00;IMW São João de Manteninha;1;1851;false;432;true;CENTRO;false;35277000;SÃO JOÃO DE MANTENINHA;;IGREJA;30/11/2011;;;RUA:PROFESSOR IRINEU VIEIRA LOPES;false;\0;538;BR;;;MG;Leonardo Malaquias Tavares;Edevano Pedro
1905;2016-11-11 19:02:45.711264+00;2023-05-02 13:56:18.030024+00;IMW São João de Meriti;1;1762;false;1;true;Engenheiro Belford;false;25520830;São João de Meriti;1,37852E+13;Próx. ao S;14/02/1978;21;imwsaojoaodemeriti@hotmail.com;Rua Leopoldina de Jesus;false;\0;63;BR;www.wesleyana.com;37530783;RJ;Claudio Couto Cavalcante;
2621;2016-11-11 19:03:09.218977+00;2020-05-05 00:30:10.829331+00;IMW São Judas Tadeu;1;1765;false;1096;true;São Judas Tadeu;false;27345000;Barra Mansa;;Templo;07/12/2013;24;;Rua Santo Antônio de Padua;false;;32;BR;;33 247133;RJ;claudio;roni
2450;2016-11-11 19:03:03.534888+00;2023-06-01 18:54:37.419603+00;IMW São Leopoldo;1;2762;false;278;false;Centro;false;93010060;São Leopoldo;;;06/12/2009;51;gustavo.imw@gmail.com;Rua Presidente F. Roosevelt;false;;864;BR;;34 706855;RS;;
2050;2016-11-11 19:02:50.436509+00;2020-10-16 15:45:30.489961+00;IMW São Lourenço;1;1821;false;333;true;Federal;false;37470000;São Lourenço;1,41896E+13;;\0;35;pastorjairzinho@hotmail.com;Rua José Carlos da Mata Machado;false;;138;BR;;;MG;JAIR ALVES DE SENA JÚNIOR;CELIA DE ASSIS MADELLA
1932;2016-11-11 19:02:46.581456+00;2023-01-09 02:13:01.577684+00;IMW São Lucas;1;1759;false;127;true;São Lucas;false;27264140;Volta Redonda;1,37852E+13;;04/08/1968;24;wesleyanasaolucas1968@gmail.com;Av. São Lucas;false;\0;811;BR;;33434296;RJ;Uilian Fagundes;Rosangela Santos de Oliveira Moraes
2827;2021-01-08 16:03:05.901606+00;2021-02-27 19:28:34.071093+00;IMW São Luiz;1;1872;false;\0;true;São Luiz;false;;Volta Redonda;;;05/12/2020;;;Av Francisco Crisóstomos Tôrres;false;;259;;;;Rj;;
2247;2016-11-11 19:02:56.857607+00;2019-01-28 22:27:25.560979+00;IMW São Luiz;1;1765;false;32;true;Nova Esperança;false;27338470;Barra Mansa;1,37852E+13;;\0;24;;Rua Arthur da Silva Bernardes;false;\0;19;BR;;33228086;RJ;WAGNER TEIXEIRA DE ALMEIDA;TALCINO MOURA REIS
2076;2016-11-11 19:02:51.248337+00;2023-08-28 10:25:08.571943+00;IMW São Marcos;1;1876;false;360;true;São Marcos III;false;29177134;Serra;;;\0;27;rramosquaresma@yahoo.com;Rua das Hortências;false;;33;BR;;96166214;ES;Marcos Paulo Azevedo;Cristiane Silva de Medeiros Oliveira
2872;2023-01-18 18:40:45.545315+00;2023-01-18 18:40:45.545358+00;IMW São Mateus;1;1758;false;\0;true;;false;;;;;03/12/2022;;;;false;;;;;;;\0;\0
2381;2016-11-11 19:03:01.231738+00;2021-02-19 22:25:18.695944+00;IMW São Miguel do Guaporé;1;1804;false;721;true;Centro;false;78970000;São Miguel do Guaporé;1,37263E+13;;10/11/1991;69;pastor-jeronimo@hotmail.com;Rua Dom Pedro II;false;;2326;BR;;84022463;RO;ANTONIO CARLOS SANTANA;ELISANGELA DOS SANTOS MARTINS GINÊS
2072;2016-11-11 19:02:51.11764+00;2022-09-09 21:23:56.60943+00;IMW São Paulo - Arthur Alvim;1;1796;false;565;true;Parque das Paineiras;false;3694070;São Paulo;1,38237E+13;Templo;\0;;ecocandido@ig.com.br;Rua Nelson Tartuce;false;;420;BR;;20523212;SP;Pr. Almir Alves Goulart;Presbítero Luis Flávio da Silva
2132;2016-11-11 19:02:53.085021+00;2021-03-05 11:54:38.883953+00;IMW São Paulo - Campanella;1;1796;false;547;true;Vila Campanella;false;8220831;São Paulo;1,38237E+13;;\0;;;Av. Campanella;false;\0;831;BR;www.imwcampanella.com.br;;SP;Robson Luiz de Oliveira;Ivonete Rodrigues Ribeiro de Sene
2517;2016-11-11 19:03:05.747511+00;2023-01-30 20:24:08.177708+00;IMW São Paulo - Cantinho do Céu;1;2884;false;480;true;Cantinho do Céu;false;4849530;São Paulo;1,38237E+13;Templo Próprio;30/11/2012;11;miltonaraujoimw@outlook.com;Rua Cairu;false;Cantinho do Céu;94;BR;;;SP;Jacob;fabio
2187;2016-11-11 19:02:54.963332+00;2023-02-07 15:20:34.907213+00;IMW São Paulo - Castro Alves;1;1796;false;571;true;Conjunto Habitacional Castro Alves;false;8474000;São Paulo;1,38237E+13;;05/03/2013;11;preliosilva@bol.com.br;Rua Sara Kubitscheck;false;;630;BR;;29445002;SP;Agnon Miranda de Almeida;David Martins de Figueiredo
2131;2016-11-11 19:02:53.051315+00;2022-03-02 19:48:27.746503+00;IMW São Paulo - Cohab II;1;1796;false;559;true;Cohab II;false;8247056;São Paulo;1,38237E+13;;\0;;contato@soufeliz.org;Rua Gonçalves Coelho;false;;21;BR;;20561528;SP;Pastor João Carlos Franco;Tesoureiro Diácono Sérgio Lucas
2135;2016-11-11 19:02:53.187754+00;2023-02-01 21:33:59.894908+00;IMW São Paulo - Ermelino Matarazzo;1;1798;false;552;true;Jardim Verônia;false;3816050;São Paulo;1,38237E+13;antigo 104;30/11/1985;11;fambar@hotmail.com;Rua Tomé Braga;false;;658;BR;;29435163;SP;LENILSON MACIEL DOS SANTOS;VALDIR ESTEVAM ARRUDA
2567;2016-11-11 19:03:07.490554+00;2023-02-09 18:28:34.498312+00;IMW São Paulo - Guaianases;1;1796;false;1015;true;Guainases;false;8240020;São Paulo;1,38237E+13;;01/01/2013;;;Rua Feliciano de Mendonça;false;;88;BR;;;SP;Edival Alves dos Santos;Ciriane Soares da Silva
2127;2016-11-11 19:02:52.921882+00;2023-03-01 20:18:22.487889+00;IMW São Paulo - Horto Florestal;1;1795;false;546;true;Tremenbé;false;2372090;Sao Paulo;1,38237E+13;Terreo;\0;11;contatosjosue@gmail.com;Av. Mamud Rahd;false;\0;133/139;BR;imwhorto.com.br;34873988;SP;Gilliardi Batista Tolentino;Josefa Lemos da Silva
2136;2016-11-11 19:02:53.222151+00;2023-09-12 23:14:27.054168+00;IMW São Paulo - Itaim Paulista;1;1798;false;544;true;Itaim Paulista;false;8190450;São Paulo;1,38237E+13;;08/12/2002;11;imwitaim@uol.com.br;Rua Rio Manuel Alves;false;;741;BR;;21565008;SP;PALMIRENO FERRAZ MENDES;Heloisa Helena Gonçalves
2130;2016-11-11 19:02:53.019126+00;2022-04-02 01:25:34.799207+00;IMW São Paulo - Itaquera;1;1796;false;542;true;Itaquera;false;8220630;São Paulo;1,38237E+13;;\0;;imwitaquera@uol.com.br;Rua José Ramazini de Oliveira;false;;51;BR;;20524467;SP;Rev.+Samuel+Machado+Silva+Coelho++++&++++++Pr+Davi+Seiberth+Arantes;Dc.+Antônio+da+Silva+Molezini
2631;2016-11-11 19:03:09.535545+00;2022-01-31 20:03:21.121076+00;IMW São Paulo - Jardim Etelvina;1;1796;false;1126;true;Guaianazes;false;8431410;Sao Paulo;;;14/12/2014;11;evandroalvesimw@hotmail.com;Avenida Nordestina;false;;5651;BR;;21 531444;SP;Josiel Ferreira;Silene Cunha Santana
2069;2016-11-11 19:02:51.030013+00;2021-10-19 14:10:41.198262+00;IMW São Paulo - Jaçanã;1;1795;false;540;true;Vila Nova Carolina;false;2263030;São Paulo;1,38237E+13;Templo Rel;\0;11;pastorbecker@terra.com.br;Rua Thomáz Cyro Pozzi;false;\0;48;BR;;22406185;SP;;
2194;2016-11-11 19:02:55.174458+00;2023-10-05 02:46:07.475271+00;IMW São Paulo - Jova Rural;1;1795;false;529;true;Jova Rural;false;2281220;São Paulo;1,38237E+13;Prédio;\0;11;elvio_schneider@hotmail.com;Rua Ivan Rocha Aguiar;false;\0;7;BR;;37747721;SP;Carlos de Souza Barcellos;Diaconisa Maria Solange da Silva Pereir
2091;2016-11-11 19:02:51.7471+00;2023-02-09 17:47:16.385725+00;IMW São Paulo - Parque Edu Chaves;1;1795;false;526;true;Jardim Brasil;false;11665250;São Paulo;1,38237E+13;;0001-11-30;;cezartrazzini@gmail.com;Rua Mato Grosso 400;false;TRAZZINI;290;Brasil;;;SP;Ataulfo Monteiro Buastamante Sá;Adelita Nepomuceno Santos
2183;2016-11-11 19:02:54.82571+00;2019-03-23 22:48:40.389939+00;IMW São Paulo - Parque Paulistano;1;1798;false;572;true;Parque Paulistano;false;8080240;Sao Paulo;1,38237E+13;;30/11/2001;11;paacarlos@ig.com.br     paacarlos@gmail.com;Rua Muniz Falcão;false;\0;1209;BR;face   carlos pinheiro pinheiro;61229480;SP;Pastor Estevan Bakos Ferreira;
2361;2016-11-11 19:03:00.571831+00;2019-05-28 01:27:13.168865+00;IMW São Paulo - São Miguel Paulista;1;1798;false;512;true;São Miguel Paulista;false;8060150;Sao Paulo;1,38237E+13;;\0;;francisco.cardozo@yahoo.com.br;Rua Dona Ana Flora Pinheiro Souza;false;\0;483;BR;;20570269;;Ailton Paula Dias;Eide Jesus Nogueira
2362;2016-11-11 19:03:00.606686+00;2023-01-30 20:22:40.765643+00;IMW São Paulo - Tatuapé;1;2884;false;576;true;Vila Azevedo;false;3308010;São Paulo;1,38237E+13;;30/11/2007;11;marcoscoelho@live.com;RUA PLATINA;false;;1410;BR;;;SP;MAURÍCIO GOULART;OTACILIO DE MORAIS SOUZA
2080;2016-11-11 19:02:51.397695+00;2022-04-07 18:38:40.764686+00;IMW São Paulo - Tucuruvi;1;1795;false;518;true;Parque Vitória;false;2270070;São Paulo;1,38237E+13;;\0;11;imwvilanivi@gmail.com;Rua Parambú;false;;82;BR;;22 121924;SP;Ataulfo Monteiro;Felippe Oliveira
2134;2016-11-11 19:02:53.152705+00;2019-12-06 11:48:03.940801+00;IMW São Paulo - Vila Carmosina;1;1796;false;514;true;Vila Carmosina;false;8290530;São Paulo;1,38237E+13;Salão;20/10/1991;11;jocarso@uol.com.br;Rua Iná;false;;183;BR;;993323866;SP;Pr. José Carlos de Souza;Diaconisa Laura Paulino
2763;2018-03-06 15:52:46.050132+00;2021-01-11 22:13:11.983598+00;IMW São Paulo - Vila Jussara;1;1796;false;\0;true;;false;;São Paulo;;;01/01/2017;;;;false;;;;;;SP;Rogério dos Santos;Diaconisa Amanda Duarte Amaral
2813;2020-08-31 20:05:48.236295+00;2023-01-30 20:23:06.283162+00;IMW São Paulo - Vila Mariana;1;2884;false;\0;true;;false;02034-00;São Paulo;;;\0;;cristianesilveiradutra@gmail.com;;false;;;;;;SP;\0;\0
2082;2016-11-11 19:02:51.455178+00;2023-02-09 17:47:42.369409+00;IMW São Paulo - Vila Medeiros;1;1795;false;517;true;Vila Medeiros;false;2235000;Sao Paulo;1,38237E+13;;10/12/1985;11;;Av. Roland Garros;false;Vila Medeiros;327;BR;;;SP;Rev. Elias Robson de Paula;Dc. Fábio Tini
2340;2016-11-11 19:02:59.867952+00;2019-01-22 15:15:47.174169+00;IMW São Pedro de Alcântara;1;1774;false;180;true;São Pedro de alcantara;false;28470000;Santo Antonio de Padua;1,38364E+13;;19/09/1998;22;pr.iv.anildo@hotmail.com;Rua Martins Caldeira;false;\0;s/n;BR;;981560342;RJ;Leandro;
2033;2016-11-11 19:02:49.889237+00;2023-01-29 11:03:52.522272+00;IMW São Raimundo;1;1786;false;309;true;São Raimundo;false;35044090;Governador Valadares;1,41896E+13;;\0;33;imwsaoraimundo@hotmail.com;Rua Esmeralda;false;;2087;BR;;32 716800;MG;Mauricio da Silva Pinto;
2149;2016-11-11 19:02:53.700566+00;2022-08-03 14:53:10.228957+00;IMW São Sebastião;1;1864;false;507;true;Topolândia;false;11600000;São Sebastião;1,38237E+13;;\0;12;pr.novaes.imw@terra.com.br;Rua Onofre Santos;false;\0;445;BR;;38932352;SP;Pr. Wagner Ribeiro Camilo;Jhulia Tavares dos Santos
2201;2016-11-11 19:02:55.38327+00;2018-07-24 01:46:56.251259+00;IMW São Vicente - Parque Continental;1;1803;false;584;true;Parque Continental;false;11348000;São Vicente;1,38237E+13;;30/11/2001;13;;Av. Cellula Matter;false;;45;BR;;996426240;SP;PR. Arnaldo F. Guimarães;Pb. Walmir Robson S. Tavares
2182;2016-11-11 19:02:54.796573+00;2022-04-20 15:15:04.983902+00;IMW São Vicente - Parque das Bandeiras;1;1803;false;527;true;Parque das Bandeiras;false;11346200;São Vicente;1,38237E+13;;11/07/1977;13;caacruz@hotmail.com;Av. Dr. Esmeraldo Soares Tarquínio de Campos Filho,;false;;1024;BR;;35761643;SP;Pastor Edilson Kuenuste Correa;Diácono Carlos Alberto Portela
2681;2016-11-11 19:03:11.257608+00;2022-03-03 17:45:47.486749+00;IMW São Vicente de Minas;1;1788;false;1160;true;Centro;false;37305000;;;Loja;31/12/1969;;alexandrecarneiro255@hotmail.com;Rua Coronel Severino Eugênio;false;;;BR;;98 864936;MG;Alexandre Carneiro;Daniel Hussen
2094;2016-11-11 19:02:51.838955+00;2021-02-26 22:33:26.160129+00;IMW TAGUATINGA;1;1784;false;370;true;TAGUATINGA NORTE;false;72130002;Taguatinga;3,43539E+13;AO LADO DA FACULDADE SENAC;21/04/1974;61;prmarcelomantovani@gmail.com;QNG ÁREA ESPECIAL;false;\0;43;BR;www.imwtaguatinga.com.br;82536626;;William Ribeiro Monteiro;Rafael Canuto
2804;2019-06-18 01:16:29.252518+00;2019-06-18 01:16:29.252558+00;IMW TESTE;6;12;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2739;2017-02-12 03:12:10.875357+00;2018-01-11 14:50:05.077427+00;IMW TESTE DUARTE DA SILVEIRA;1;962;true;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2736;2017-02-01 17:05:51.291069+00;2017-02-12 03:11:23.229789+00;IMW TESTE EM ATERRADO;1;1760;true;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2679;2016-11-11 19:03:11.192395+00;2018-08-21 00:07:40.102895+00;IMW TUBARÃO;1;1799;true;1158;true;;false;;Tubarão;13991176;;31/12/1969;;;;false;;;BR;;;SC;;
2761;2018-02-26 16:38:05.434399+00;2018-02-28 14:18:26.206421+00;IMW Tamboara;1;1886;false;\0;true;;false;;Tamboara;;;\0;;;;false;;;;;;PR;;
2472;2016-11-11 19:03:04.246629+00;2023-03-13 18:52:17.980024+00;IMW Tancredo Neves;1;2790;false;347;true;Tancredo Neves;false;76829583;Porto Velho;1,37263E+13;;\0;69;imwtancredoneves.ro@gmail.com;Rua Alexandre Guimarães;false;IMW TN;8137;BR;;93 820429;RO;Rev Luiz Fernando de Camargo Alves;Ramilson Santos Palhano
2462;2016-11-11 19:03:03.953197+00;2023-01-18 15:15:36.561948+00;IMW Tangará;1;1884;false;288;false;Centro;false;59240000;Tangara;1,44008E+13;;0001-11-30;;imwtangara@hotmail.com.br;Rua Treze de Outubro;false;;105;BR;;;RN;SALOMÃO ELIAS DA PAZ;
2175;2016-11-11 19:02:54.5896+00;2019-04-09 14:14:52.633461+00;IMW Tangará da Serra;1;1800;false;510;true;Centro;false;78300000;Tangara da Serra;1,38237E+13;N;\0;65;pastordeusvaldo@hotmail.com;Rua José Candido Melhorança;false;\0;503;BR;;99429776;MT;Adriano de Almeida;IVANILDO
2869;2023-01-18 15:51:28.991646+00;2023-02-13 02:38:10.035488+00;IMW Tanguá;1;2691;false;\0;true;;false;;;;;03/12/2022;;;;false;;;;;;;;
2875;2023-01-18 18:58:07.423768+00;2023-09-23 13:47:43.657619+00;IMW Taquara (Frente Missionária);1;2865;false;\0;true;;false;;;;;03/12/2022;;;;false;;;;;;;;
2874;2023-01-18 18:57:59.78306+00;2023-01-18 18:58:24.455533+00;IMW Taquara (Frente Missionária);1;2865;true;\0;true;;false;;;;;03/12/2022;;;;false;;;;;;;\0;\0
2148;2016-11-11 19:02:53.662864+00;2023-03-28 13:09:26.365953+00;IMW Taubaté - Central;1;1794;false;511;true;Vila São geraldo;false;12062050;Taubaté;1,38237E+13;;0001-11-30;;imw_secretariasede@hotmail.com;Av Sagrado Coração de Jesus;false;;456;BR;;36 211916;SP;;
2572;2016-11-11 19:03:07.655941+00;2019-03-31 01:27:47.929411+00;IMW Taubaté - Chácara Belo Horizonte;1;1794;false;1034;true;SÃO GONÇALO;false;12092070;TAUBATÉ;1,38237E+13;;01/01/2013;12;pastorgds@live.com;RUA LUIZ PREVIATO;false;;41;BR;;98107664;SP;Glauber Dias de Souza;Adonai Alves de Souza
2158;2016-11-11 19:02:54.016781+00;2018-04-13 13:30:01.010199+00;IMW Taubaté - Novo Horizonte;1;1794;false;578;true;Residencial Novo Horizonte;false;12042400;Taubaté;1,38237E+13;Templo;30/11/2006;12;;Avenida Francisco Alves Monteiro;false;;2779;BR;;34241266;SP;;
2106;2016-11-11 19:02:52.25749+00;2021-03-02 19:02:54.017566+00;IMW Teixeira de Freitas;1;1820;false;382;true;São Lourenço;false;45992021;Teixeira de Freitas;1,41896E+13;;30/11/1991;73;sededistritalimwtx@outlook.com;Rua Aurelino José de Oliveira;false;IMW Central de Teixeira de Freitas;174;BR;http://www.imwesleyana.com.br/;32 917912;BA;;
2323;2016-11-11 19:02:59.294477+00;2017-09-18 13:02:16.829453+00;IMW Teresina;1;2699;false;297;true;Promorar;false;64027120;Teresina;3,43539E+13;Conj.Raimu;\0;86;;Qd.47 LT. 01 Cs. A;false;;;BR;;32205259;PI;;
2295;2016-11-11 19:02:58.394276+00;2022-11-09 00:29:51.390578+00;IMW Teresópolis;1;1777;false;78;true;São Pedro;false;2595523;Teresópolis;1,38364E+13;;03/10/1968;21;wesleyanateresopolis@gmail.com;Rua: Pedro Strucchi;false;\0;191;BR;feice: wesleyana teresopolis;26427265;RJ;LUIS CLAUDIO;VENITTES
2689;2016-12-12 21:40:31.647869+00;2017-01-28 23:48:53.061928+00;IMW Teste;1;20;true;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2037;2016-11-11 19:02:50.010476+00;2023-07-27 17:17:33.879303+00;IMW Teófilo Otoni;1;1786;false;406;true;São Cristóvão;false;39804558;Teófilo Otoni;1,41896E+13;igreja;30/09/1977;33;pradair@hotmail.com;Rua José Ferreira Lopes;false;;47;BR;;35 223251;MG;Pr. Antonio Soares Pereira;Tesoureira - Diac. Juliana Cristina Rocha
2100;2016-11-11 19:02:52.043018+00;2017-01-27 21:53:49.901875+00;IMW Tocantins;1;17;false;239;true;Vargem da Grama;false;36512000;Tocantins de Minas;;;\0;;;Rua jose Vieira Lima;false;;116;BR;;;MG;\0;\0
2365;2016-11-11 19:03:00.706216+00;2021-03-02 18:01:36.376714+00;IMW Toledo;1;1831;false;589;false;Jardim America;false;85908220;Toledo;1,39912E+13;Salão;01/01/2009;45;peres.pastor@hotmail.com;Avenida Maripá;false;;1550;BR;;98 240763;PR;Ewerton M. de Souza;Adenilson Lara dos Santos
2367;2016-11-11 19:03:00.770387+00;2021-01-27 18:10:06.894825+00;IMW Tremembé - Centro;1;1794;false;573;true;Jd. Santana;false;12120000;Taubate;1,38237E+13;;\0;12;imwtremembe@hotmail.com;Av. Tremembé;false;;147;BR;;36 723582;SP;Célio Murilo;Caito de Oliveira
2830;2021-01-27 18:17:03.01697+00;2023-11-27 13:12:00.30771+00;IMW Tremembé - Flor do Vale (Organizacao);1;1794;false;\0;true;;false;;Tremembé;;;\0;;;;false;;;;;;SP;Washington Guimarães Rezende;Flavio Pasini
2318;2016-11-11 19:02:59.135407+00;2023-01-08 01:33:37.238889+00;IMW Trezentos;1;1761;false;52;true;Trezentos;false;25580690;são joão de meriti;1,38364E+13;;15/07/1977;;;Rua Governador Portela;false;\0;84;BR;;;RJ;Sandro Lima de Oliveira;Paulo de Oliveira Matos
2578;2016-11-11 19:03:07.863388+00;2023-03-03 11:24:41.274689+00;IMW Três Poços;1;1879;false;1041;true;Vila Rica-Três Poços;false;27240690;Volta Redonda;1,37852E+13;;0001-11-30;;;Servidão Margarida;false;\0;50;BR;;;RJ;Pr. Elias Ribeiro Cristino;Oswaldo da Cunha Silva
2560;2016-11-11 19:03:07.256259+00;2018-11-02 19:30:33.746018+00;IMW Três Rios;1;2692;false;489;true;Vila Isabel;false;25812180;Três Rios;1,38364E+13;;01/12/2013;;;Rua Fagundes Varela;false;;402;BR;;;RJ;Rogério;Elenai
2008;2016-11-11 19:02:48.968862+00;2019-04-01 17:35:30.939578+00;IMW Três de Agosto;1;1854;false;223;true;Afogados;false;50830540;Recife;1,44008E+13;;0001-11-30;81;marrosnath@oi.com.br;Rua Três de Agosto;false;\0;489;BR;imwpe.com.br;32238239;PE;celso;
2759;2018-01-31 16:12:49.063114+00;2018-08-21 00:07:53.877884+00;IMW Tubarão (Frente Missionária);1;1799;true;\0;true;Centro;false;88701001;Tubarão;;Praça Shopping - 2º Andar;08/12/2016;;;Condomínio Edifício Comercial Phl - Av. Marcolino Martins Cabral,  -  88701;false;;1315;brasil;;;SC;;
2751;2017-05-16 19:59:07.131662+00;2018-01-08 19:08:14.019964+00;IMW Tucano - Frente Missionária;1;1830;true;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2836;2021-01-29 15:12:06.636413+00;2021-01-29 15:12:49.74655+00;IMW Uba';1;1850;true;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2378;2016-11-11 19:03:01.130635+00;2023-06-01 18:55:02.207387+00;IMW Uberaba;1;2762;false;1078;false;Uberaba;false;81590240;Curitiba;1,39912E+13;;15/12/2012;;;Rua Deputado Tenório Cavalcanti;false;;667;BR;;;PR;;
2399;2016-11-11 19:03:01.840993+00;2022-03-03 17:42:20.300636+00;IMW Ubá;1;1849;false;418;true;Paulino Fernandes;false;36503020;Ubá;;;05/12/2020;32;ribeirosaulo@yahoo.com.br;Av. Paulino Fernandes;false;WESLEYANA;717;BR;;;MG;;
2707;2016-12-29 18:00:51.906248+00;2021-07-04 00:18:59.670278+00;IMW Umariaçu I;1;1805;false;\0;true;;false;;;;;\0;;;;false;;;;;;;;
2708;2016-12-29 18:01:08.976337+00;2021-07-04 00:19:58.928963+00;IMW Umariaçu II;1;1805;false;\0;true;;false;;;;;\0;;;;false;;;;;;;;
